flow_row_id,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source_file,capture_date,label,detailedlabel
1639,1676890285.381575,CUxlcJ1E7XT14gMjnj,192.168.1.106,58411,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1640,1676890281.538728,COHh3m2dLu9SkujO43,192.168.1.106,51637,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1641,1676889171.883764,CEjNXn3Pn5CWo2XmUb,192.168.1.106,61500,192.168.1.135,8008,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1642,1676890372.073996,CgWeIjnAbaPlsjg19,192.168.1.106,58619,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1643,1676890372.075451,C38xgUE2VCpQbVCnc,192.168.1.106,58620,192.168.1.132,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1644,1676890309.280611,CmoU6P1YOmQuaodEO9,192.168.1.132,1900,192.168.1.106,51637,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1645,1676890371.196676,CLWRNv4o6bYfjGp4zl,192.168.1.135,48124,192.168.1.106,58412,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1646,1676890372.222212,CGmuiM9Q73MZj5GX1,192.168.1.135,50356,192.168.1.106,58412,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1647,1676890373.254663,C2PD2J46YE5K2UWw2,192.168.1.135,42070,192.168.1.106,58412,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1648,1676890371.059293,CGuMkb3SsLXvfvtDdd,192.168.1.106,58412,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1649,1676890374.272014,C0qCHXj3Cvp0Ceyed,192.168.1.135,57788,192.168.1.106,58412,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1650,1676890377.810327,CHVVkA3GlwsTehMbwc,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1651,1676890371.288290,CRFtgXod53vDCjUSe,192.168.1.132,1900,192.168.1.106,58412,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1652,1676890454.765362,CHpw5O3H0rYSacKFc5,192.168.1.106,50350,108.177.119.92,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1653,1676890454.837413,CbHNcLKVGfbscuODa,192.168.1.106,51303,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1654,1676890529.138751,C7xLoj23kz9GQodSwe,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1655,1676890491.080250,Ce6wFU3Sfz88WbiLVf,192.168.1.106,51304,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1656,1676890491.216374,CHEaWc4btBGAaZSVw5,192.168.1.135,49559,192.168.1.106,51304,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1657,1676890492.239560,C0sJrI33oby32kvgw,192.168.1.135,59259,192.168.1.106,51304,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1658,1676890493.259101,CIvVWF4GdBZnmNRkT4,192.168.1.135,52847,192.168.1.106,51304,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1659,1676890494.284948,CWCnUf4pnTZrpC6tyk,192.168.1.135,58788,192.168.1.106,51304,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1660,1676890491.291857,CtKHh53M3FBN7Xsav9,192.168.1.132,1900,192.168.1.106,51304,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1661,1676890497.929378,CXOQuC3ZwRdn6FpBq9,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1662,1676890581.293668,CmOZxP2LjJjW74npg,192.168.1.106,50443,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1663,1676890574.066498,Ct8zGm1aogmQqzVK96,192.168.1.106,50724,108.177.119.92,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1664,1676890581.265005,CzcKic4kkhTfe6rzPk,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
1665,1676890581.555175,CqgMyR2ltnhBYQURR,192.168.1.106,51637,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1666,1676890582.286228,ClGATE2QIugR7XB75l,192.168.1.132,1900,192.168.1.106,51637,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1667,1676890611.090098,CKD3Mz1AiCIo4cn9f3,192.168.1.106,63311,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1668,1676890611.229435,CjL9gz4Bh2DiIsbgf3,192.168.1.135,60636,192.168.1.106,63311,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1669,1676890612.251006,CLVRkK2KsusiXLGODa,192.168.1.135,41028,192.168.1.106,63311,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1670,1676890613.277678,CcwlN03E5qpoyLJTC2,192.168.1.135,38489,192.168.1.106,63311,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1671,1676890614.302844,CXunpk4EZp2DRG2sXl,192.168.1.135,37984,192.168.1.106,63311,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1672,1676890611.319134,CtVcke1AR0BmpeZKr8,192.168.1.132,1900,192.168.1.106,63311,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1673,1676890618.592321,Czo4bW3ux5yRMatH5a,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1674,1676890285.292156,CpzZdB37Kabb2uDuL3,192.168.1.106,58618,146.75.122.248,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Fastly
1675,1676890731.243304,CdIYLh2c1ThtquhK58,192.168.1.135,59217,192.168.1.106,63903,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1676,1676890732.268175,CpQbY92QmNYY21D5d,192.168.1.135,50686,192.168.1.106,63903,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1677,1676890733.292658,CnQrU51I3t7WxUzHui,192.168.1.135,42299,192.168.1.106,63903,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1678,1676890731.117977,CUg0Eb3qzQNf8ephgf,192.168.1.106,63903,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1679,1676890734.319293,CEXv9q3Kn7zc7NWDn3,192.168.1.135,58935,192.168.1.106,63903,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1680,1676890799.030739,CoLyXU3KxPsi6Pupg,192.168.1.106,55973,216.239.34.36,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Application_twitter
1681,1676890799.039768,CShBt52vi9MSfck2Se,192.168.1.106,55974,142.250.102.154,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1682,1676890731.378852,CrI5bPmXUfSHJ2HF4,192.168.1.132,1900,192.168.1.106,63903,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1683,1676890740.217846,CbbXhx2abuZTzuxTQ5,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1684,1676890811.380882,CszdDBNGiiK5NUcof,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1685,1676890776.594715,CeWXVx3yGHl8aK7tca,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
1686,1676890831.692340,CRnBIH22IVKtvImJl6,192.168.1.106,55990,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1687,1676890799.376172,CKZn863p9dEl6dneRh,192.168.1.106,63237,142.251.36.102,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1688,1676890799.051190,CemHFM3BTdHPKDA9Jg,192.168.1.106,58611,142.251.37.106,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1689,1676890799.996883,CbFttx2bnys5mCSEEi,192.168.1.106,64380,142.251.37.100,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1690,1676890799.470950,CCVPaU3LNURddUbonb,192.168.1.106,52034,142.251.36.130,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1691,1676890799.716987,CFJru31TJ1rIHNVsZ6,192.168.1.106,64004,142.250.102.154,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1692,1676890840.613814,CibtJI1ZEgG49tMtA2,192.168.1.106,56001,23.195.249.65,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Akamai
1693,1676890794.600190,CJeit65UjALeyFyW3,192.168.1.106,55967,104.18.12.169,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Cloudflare
1694,1676890804.928980,CJGQxA30kSDmqNFxkb,192.168.1.106,59330,142.251.37.100,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1695,1676890808.811118,CfGj2O2JEo2ElheAI9,192.168.1.106,53180,157.240.30.27,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Facebook
1696,1676890810.143384,CTCjiq1gNc8QNoMqti,192.168.1.106,53531,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1697,1676890810.671772,C7B4gx1hA5puhD2Nl5,192.168.1.106,60660,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1698,1676890809.122448,CvSY9z3r6b0rVT6fjk,192.168.1.106,62385,157.240.30.35,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Facebook
1699,1676890813.136511,CE9r1U3bJnDdrj3Cr1,192.168.1.106,3,157.240.30.35,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Facebook
1700,1676890818.680990,CfRoA4IwLaBg7hjz9,192.168.1.106,49702,108.177.119.92,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1701,1676890809.989083,CIM0tq3TOpzVad6Fa2,192.168.1.106,62103,142.251.37.106,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1702,1676890815.985707,CQMjPa2w8gihS7r6La,192.168.1.106,62294,142.251.37.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1703,1676890822.325972,CIKTH22Ts38H8xAoCb,192.168.1.106,55389,142.251.37.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1704,1676890794.536100,CXzNEoajXtAF9nU0g,192.168.1.106,57376,104.18.12.169,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Cloudflare
1705,1676890791.365729,CRSNv4wb8oNtf7Y4a,192.168.1.106,52204,104.18.13.169,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Cloudflare
1706,1676890830.014126,CSesNtudYQjLJa10j,192.168.1.106,64725,142.251.36.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1707,1676890820.185730,CUzUxxhC2urmMoqn,192.168.1.106,50784,108.177.119.92,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1708,1676890818.807223,CpKUpP3JJLYgh5Hz8f,192.168.1.106,59959,35.241.15.240,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Google
1709,1676890831.415557,CIeBUz17a1xjNer57b,192.168.1.106,53454,142.251.36.130,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1710,1676890826.898481,Cj2NLs20HzE1qKAjM3,192.168.1.106,59056,142.251.36.104,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1711,1676890831.951920,Ct64jo17nG3CpUnBRa,192.168.1.106,62822,142.251.36.102,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1712,1676890832.793867,CkJOQ83994xNKXtCOk,192.168.1.106,61146,142.251.36.98,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1713,1676890798.746675,CdnaX31nGRxsJY8cuc,192.168.1.106,64081,142.251.36.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1714,1676890824.897487,C1dpVZsZ57UraLd1g,192.168.1.106,55983,185.181.177.73,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Alza.cz
1715,1676890825.979594,CbKnkbFouc3f74WL3,192.168.1.106,55984,185.181.177.73,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Alza.cz
1716,1676890836.466506,CmyUEJ2x9aWZa9bpd5,192.168.1.106,55567,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1717,1676890830.546578,CgFU3G3b7bbniSnZMk,192.168.1.106,55050,142.251.37.100,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1718,1676890810.456081,C9uSHJ3DAjqWuXhgAl,192.168.1.106,50327,216.239.34.36,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Application_twitter
1719,1676890851.267386,CK4TcJ3ygLsmufDrR6,192.168.1.135,46537,192.168.1.106,56999,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1720,1676890852.283004,Cnwz7N1xaGC9yIWXKb,192.168.1.135,57889,192.168.1.106,56999,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1721,1676890852.834746,CN21JdqxQuVoKnMia,192.168.1.106,60035,142.251.37.100,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1722,1676890853.306667,CBxNpjFtjAETUuXdb,192.168.1.135,41865,192.168.1.106,56999,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1723,1676890851.135011,CwdmVDd5ti1UVs9V9,192.168.1.106,56999,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1724,1676890854.336805,C6DpKJ2K3duemVhLaa,192.168.1.135,60217,192.168.1.106,56999,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
1725,1676890905.641675,ClW9Qz3awEZDH5ndAi,192.168.1.106,50245,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
1726,1676890862.670326,CVy4Xsy5zf0njAvvi,192.168.1.106,61820,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1727,1676890808.626386,CWg9qd2Twni3qM74y4,192.168.1.106,55977,157.240.30.27,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Facebook
1728,1676890818.710737,ClYvS23ryGMvnw5VR5,192.168.1.106,55982,142.251.31.81,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
1729,1676890879.265628,CcD3SKx0ipR1qTD5,192.168.1.106,58082,142.251.36.131,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-1e100
